Tiempo_s,Corriente_A,SoC,Voltaje_V,Temperatura_C,Potencia_W,C_rate,Calor_Generado_W,Energia_Wh
256,15.0,0.3133333333333337,3.6010000000000004,31.403386757923244,54.01500000000001,3.0,3.375,3.7050666666666663
257,15.0,0.31416666666666704,3.6020000000000008,31.417724780238398,54.03000000000001,3.0,3.375,3.7200749999999996
258,15.0,0.3150000000000004,3.6030000000000006,31.432005643534755,54.04500000000001,3.0,3.375,3.7350874999999997
259,15.0,0.31583333333333374,3.6040000000000005,31.446229575678707,54.06000000000001,3.0,3.375,3.750104166666666
260,15.0,0.3166666666666671,3.6050000000000004,31.460396803628253,54.075,3.0,3.375,3.7651249999999994
261,15.0,0.31750000000000045,3.6060000000000008,31.47450755343661,54.09000000000001,3.0,3.375,3.7801499999999995
262,15.0,0.3183333333333338,3.6070000000000007,31.48856205025583,54.10500000000001,3.0,3.375,3.7951791666666663
263,15.0,0.31916666666666715,3.6080000000000005,31.50256051834039,54.120000000000005,3.0,3.375,3.8102124999999996
264,15.0,0.3200000000000005,3.609000000000001,31.516503181050762,54.13500000000001,3.0,3.375,3.8252499999999996
265,15.0,0.32083333333333386,3.6100000000000008,31.53039026085699,54.15000000000001,3.0,3.375,3.8402916666666664
266,15.0,0.3216666666666672,3.6110000000000007,31.544221979342232,54.165000000000006,3.0,3.375,3.8553374999999996
267,15.0,0.32250000000000056,3.6120000000000005,31.5579985572063,54.18000000000001,3.0,3.375,3.8703874999999996
268,15.0,0.3233333333333339,3.613000000000001,31.571720214269174,54.195000000000014,3.0,3.375,3.8854416666666665
269,15.0,0.32416666666666727,3.6140000000000008,31.585387169474515,54.21000000000001,3.0,3.375,3.9004999999999996
270,15.0,0.3250000000000006,3.6150000000000007,31.598999640893158,54.22500000000001,3.0,3.375,3.9155624999999996
271,15.0,0.325833333333334,3.616000000000001,31.61255784572659,54.240000000000016,3.0,3.375,3.9306291666666664
272,15.0,0.3266666666666673,3.617000000000001,31.626062000310423,54.25500000000001,3.0,3.375,3.9456999999999995
273,15.0,0.3275000000000007,3.6180000000000008,31.63951232011783,54.27000000000001,3.0,3.375,3.9607749999999995
274,15.0,0.32833333333333403,3.619000000000001,31.652909019763,54.28500000000002,3.0,3.375,3.9758541666666662
275,15.0,0.3291666666666674,3.620000000000001,31.666252313004556,54.30000000000001,3.0,3.375,3.9909374999999994
276,15.0,0.33000000000000074,3.621000000000001,31.679542412748955,54.31500000000001,3.0,3.375,4.006024999999999
277,15.0,0.3308333333333341,3.622000000000001,31.692779531053908,54.33000000000002,3.0,3.375,4.021116666666666
278,15.0,0.33166666666666744,3.623000000000001,31.70596387913174,54.34500000000001,3.0,3.375,4.0362124999999995
279,15.0,0.3325000000000008,3.624000000000001,31.71909566735278,54.360000000000014,3.0,3.375,4.0513125
280,15.0,0.33333333333333415,3.625000000000001,31.732175105248697,54.375000000000014,3.0,3.375,4.066416666666666
281,15.0,0.3341666666666675,3.6260000000000012,31.745202401515865,54.390000000000015,3.0,3.375,4.081524999999999
282,15.0,0.33500000000000085,3.627000000000001,31.75817776401868,54.405000000000015,3.0,3.375,4.096637499999999
283,15.0,0.3358333333333342,3.628000000000001,31.77110139979288,54.420000000000016,3.0,3.375,4.111754166666666
284,15.0,0.33666666666666756,3.6290000000000013,31.783973515048842,54.43500000000002,3.0,3.375,4.126874999999999
285,15.0,0.3375000000000009,3.6300000000000012,31.79679431517489,54.45000000000002,3.0,3.375,4.1419999999999995
286,15.0,0.33833333333333426,3.631000000000001,31.809564004740544,54.46500000000002,3.0,3.375,4.1571291666666665
287,15.0,0.3391666666666676,3.632000000000001,31.822282787499816,54.48000000000002,3.0,3.375,4.1722624999999995
288,15.0,0.34000000000000097,3.6330000000000013,31.83495086639444,54.49500000000002,3.0,3.375,4.187399999999999
289,15.0,0.3408333333333343,3.6340000000000012,31.847568443557112,54.51000000000002,3.0,3.375,4.202541666666666
290,15.0,0.3416666666666677,3.635000000000001,31.860135720314723,54.52500000000002,3.0,3.375,4.217687499999999
291,15.0,0.342500000000001,3.6360000000000015,31.872652897191568,54.54000000000002,3.0,3.375,4.2328375
292,15.0,0.3433333333333344,3.6370000000000013,31.885120173912544,54.55500000000002,3.0,3.375,4.247991666666667
293,15.0,0.34416666666666773,3.6380000000000012,31.897537749406336,54.57000000000002,3.0,3.375,4.2631499999999996
294,15.0,0.3450000000000011,3.6390000000000016,31.909905821808596,54.58500000000002,3.0,3.375,4.278312499999999
295,15.0,0.34583333333333444,3.6400000000000015,31.9222245884651,54.60000000000002,3.0,3.375,4.293479166666666
296,15.0,0.3466666666666678,3.6410000000000013,31.934494245934896,54.61500000000002,3.0,3.375,4.308649999999999
297,15.0,0.34750000000000114,3.6420000000000017,31.94671498999345,54.630000000000024,3.0,3.375,4.323824999999999
298,15.0,0.3483333333333345,3.6430000000000016,31.95888701563575,54.645000000000024,3.0,3.375,4.339004166666666
299,15.0,0.34916666666666785,3.6440000000000015,31.971010517079442,54.660000000000025,3.0,3.375,4.3541875
300,15.0,0.3500000000000012,3.6450000000000014,31.98308568776791,54.67500000000002,3.0,3.375,4.369375
301,15.0,0.35083333333333455,3.6460000000000017,31.99511272037337,54.690000000000026,3.0,3.375,4.384566666666666
302,15.0,0.3516666666666679,3.6470000000000016,32.00709180679995,54.70500000000003,3.0,3.375,4.3997625
303,15.0,0.35250000000000126,3.6480000000000015,32.01902313818673,54.72000000000002,3.0,3.375,4.4149625
304,15.0,0.3533333333333346,3.649000000000002,32.03090690491083,54.73500000000003,3.0,3.375,4.430166666666667
305,15.0,0.35416666666666796,3.6500000000000017,32.0427432965904,54.75000000000003,3.0,3.375,4.445375
306,15.0,0.3550000000000013,3.6510000000000016,32.054532502087696,54.76500000000002,3.0,3.375,4.4605875
307,15.0,0.35583333333333467,3.6520000000000015,32.066274709512044,54.78000000000002,3.0,3.375,4.475804166666666
308,15.0,0.356666666666668,3.653000000000002,32.077970106222885,54.79500000000003,3.0,3.375,4.491025
309,15.0,0.35750000000000137,3.6540000000000017,32.08961887883273,54.810000000000024,3.0,3.375,4.50625
310,15.0,0.3583333333333347,3.6550000000000016,32.10122121321017,54.825000000000024,3.0,3.375,4.5214791666666665
311,15.0,0.3591666666666681,3.656000000000002,32.112777294482804,54.84000000000003,3.0,3.375,4.5367125
312,15.0,0.36000000000000143,3.657000000000002,32.124287307040234,54.855000000000025,3.0,3.375,4.55195
313,15.0,0.3608333333333348,3.6580000000000017,32.13575143453697,54.870000000000026,3.0,3.375,4.567191666666666
314,15.0,0.36166666666666814,3.659000000000002,32.14716985989539,54.88500000000003,3.0,3.375,4.582437499999999
315,15.0,0.3625000000000015,3.660000000000002,32.15854276530864,54.90000000000003,3.0,3.375,4.597687499999999
316,15.0,0.36333333333333484,3.661000000000002,32.16987033224353,54.91500000000003,3.0,3.375,4.612941666666666
317,15.0,0.3641666666666682,3.662000000000002,32.18115274144348,54.930000000000035,3.0,3.375,4.6282
318,15.0,0.36500000000000155,3.663000000000002,32.19239017293135,54.94500000000003,3.0,3.375,4.6434625
319,15.0,0.3658333333333349,3.664000000000002,32.20358280601233,54.96000000000003,3.0,3.375,4.658729166666666
320,15.0,0.36666666666666825,3.665000000000002,32.21473081927681,54.97500000000003,3.0,3.375,4.6739999999999995
321,15.0,0.3675000000000016,3.666000000000002,32.225834390603225,54.99000000000003,3.0,3.375,4.689274999999999
322,15.0,0.36833333333333496,3.667000000000002,32.23689369716089,55.00500000000003,3.0,3.375,4.704554166666666
323,15.0,0.3691666666666683,3.668000000000002,32.247908915412815,55.02000000000003,3.0,3.375,4.7198375
324,15.0,0.37000000000000166,3.6690000000000023,32.25888022111856,55.03500000000003,3.0,3.375,4.735125
325,15.0,0.370833333333335,3.670000000000002,32.269807789336994,55.05000000000003,3.0,3.375,4.750416666666666
326,15.0,0.37166666666666837,3.671000000000002,32.28069179442911,55.06500000000003,3.0,3.375,4.765712499999999
327,15.0,0.3725000000000017,3.672000000000002,32.29153241006082,55.08000000000003,3.0,3.375,4.781012499999999
328,15.0,0.37333333333333507,3.6730000000000023,32.30232980920569,55.095000000000034,3.0,3.375,4.796316666666666
329,15.0,0.3741666666666684,3.674000000000002,32.313084164147725,55.110000000000035,3.0,3.375,4.811624999999999
330,15.0,0.3750000000000018,3.675000000000002,32.32379564648413,55.12500000000003,3.0,3.375,4.8269375
331,15.0,0.37583333333333513,3.6760000000000024,32.33446442712802,55.140000000000036,3.0,3.375,4.842254166666667
332,15.0,0.3766666666666685,3.6770000000000023,32.34509067631115,55.15500000000004,3.0,3.375,4.857575
333,15.0,0.37750000000000183,3.678000000000002,32.35567456358667,55.17000000000003,3.0,3.375,4.8729
334,15.0,0.3783333333333352,3.6790000000000025,32.36621625783176,55.18500000000004,3.0,3.375,4.888229166666666
335,15.0,0.37916666666666854,3.6800000000000024,32.376715927250395,55.20000000000004,3.0,3.375,4.9035625
336,15.0,0.3800000000000019,3.6810000000000023,32.38717373937599,55.21500000000003,3.0,3.375,4.9189
337,15.0,0.38083333333333524,3.6820000000000026,32.39758986107408,55.23000000000004,3.0,3.375,4.934241666666667
338,15.0,0.3816666666666686,3.6830000000000025,32.407964458544996,55.24500000000004,3.0,3.375,4.9495875
339,15.0,0.38250000000000195,3.6840000000000024,32.41829769732649,55.26000000000003,3.0,3.375,4.9649375
340,15.0,0.3833333333333353,3.6850000000000023,32.428589742296396,55.275000000000034,3.0,3.375,4.980291666666666
341,15.0,0.38416666666666865,3.6860000000000026,32.438840757675266,55.29000000000004,3.0,3.375,4.9956499999999995
342,15.0,0.385000000000002,3.6870000000000025,32.44905090702897,55.305000000000035,3.0,3.375,5.0110125
343,15.0,0.38583333333333536,3.6880000000000024,32.45922035327132,55.320000000000036,3.0,3.375,5.026379166666667
344,15.0,0.3866666666666687,3.6890000000000023,32.469349258666675,55.335000000000036,3.0,3.375,5.04175
345,15.0,0.38750000000000207,3.6900000000000026,32.47943778483251,55.35000000000004,3.0,3.375,5.057125
346,15.0,0.3883333333333354,3.6910000000000025,32.48948609274202,55.36500000000004,3.0,3.375,5.072504166666667
347,15.0,0.38916666666666877,3.6920000000000024,32.499494342726656,55.38000000000004,3.0,3.375,5.0878875
348,15.0,0.3900000000000021,3.6930000000000027,32.50946269447872,55.39500000000004,3.0,3.375,5.103275
349,15.0,0.3908333333333355,3.6940000000000026,32.51939130705389,55.41000000000004,3.0,3.375,5.118666666666667
350,15.0,0.39166666666666883,3.6950000000000025,32.52928033887375,55.42500000000004,3.0,3.375,5.134062500000001
351,15.0,0.3925000000000022,3.696000000000003,32.53912994772834,55.44000000000004,3.0,3.375,5.1494625
352,15.0,0.39333333333333553,3.6970000000000027,32.54894029077868,55.45500000000004,3.0,3.375,5.164866666666667
353,15.0,0.3941666666666689,3.6980000000000026,32.55871152455924,55.47000000000004,3.0,3.375,5.180275
354,15.0,0.39500000000000224,3.699000000000003,32.568443804980475,55.48500000000004,3.0,3.375,5.1956875
355,15.0,0.3958333333333356,3.700000000000003,32.57813728733128,55.50000000000004,3.0,3.375,5.211104166666667
356,15.0,0.39666666666666894,3.7010000000000027,32.5877921262815,55.51500000000004,3.0,3.375,5.2265250000000005
357,15.0,0.3975000000000023,3.702000000000003,32.59740847588438,55.530000000000044,3.0,3.375,5.24195
358,15.0,0.39833333333333565,3.703000000000003,32.60698648957903,55.545000000000044,3.0,3.375,5.2573791666666665
359,15.0,0.399166666666669,3.704000000000003,32.61652632019286,55.560000000000045,3.0,3.375,5.2728125
360,15.0,0.40000000000000235,3.7050000000000027,32.62602811994404,55.57500000000004,3.0,3.375,5.28825
361,15.0,0.4008333333333357,3.706000000000003,32.63549204044391,55.590000000000046,3.0,3.375,5.3036916666666665
362,15.0,0.40166666666666906,3.707000000000003,32.6449182326994,55.60500000000005,3.0,3.375,5.3191375
363,15.0,0.4025000000000024,3.708000000000003,32.654306847115464,55.62000000000004,3.0,3.375,5.3345875000000005
364,15.0,0.40333333333333576,3.7090000000000027,32.66365803349745,55.63500000000004,3.0,3.375,5.350041666666667
365,15.0,0.4041666666666691,3.710000000000003,32.67297194105349,55.65000000000005,3.0,3.375,5.3655
366,15.0,0.40500000000000247,3.711000000000003,32.68224871839691,55.66500000000004,3.0,3.375,5.3809625
367,15.0,0.4058333333333358,3.712000000000003,32.69148851354859,55.68000000000004,3.0,3.375,5.396429166666667
368,15.0,0.4066666666666692,3.713000000000003,32.7006914739393,55.69500000000005,3.0,3.375,5.4119
369,15.0,0.4075000000000025,3.714000000000003,32.709857746412084,55.71000000000004,3.0,3.375,5.4273750000000005
370,15.0,0.4083333333333359,3.715000000000003,32.71898747722458,55.725000000000044,3.0,3.375,5.442854166666667
371,15.0,0.40916666666666923,3.7160000000000033,32.72808081205138,55.74000000000005,3.0,3.375,5.4583375
372,15.0,0.4100000000000026,3.717000000000003,32.73713789598633,55.755000000000045,3.0,3.375,5.473825
373,15.0,0.41083333333333594,3.718000000000003,32.74615887354485,55.770000000000046,3.0,3.375,5.489316666666666
374,15.0,0.4116666666666693,3.7190000000000034,32.75514388866626,55.78500000000005,3.0,3.375,5.5048125
375,15.0,0.41250000000000264,3.7200000000000033,32.76409308471605,55.80000000000005,3.0,3.375,5.5203125
376,15.0,0.413333333333336,3.721000000000003,32.77300660448818,55.81500000000005,3.0,3.375,5.535816666666667
377,15.0,0.41416666666666935,3.7220000000000035,32.781884590207355,55.830000000000055,3.0,3.375,5.551325
378,15.0,0.4150000000000027,3.7230000000000034,32.790727183531295,55.84500000000005,3.0,3.375,5.5668375
379,15.0,0.41583333333333605,3.7240000000000033,32.79953452555301,55.86000000000005,3.0,3.375,5.582354166666667
380,15.0,0.4166666666666694,3.725000000000003,32.80830675680302,55.87500000000005,3.0,3.375,5.597875
381,15.0,0.41750000000000276,3.7260000000000035,32.817044017251625,55.89000000000005,3.0,3.375,5.6134
382,15.0,0.4183333333333361,3.7270000000000034,32.82574644631113,55.90500000000005,3.0,3.375,5.628929166666667
383,15.0,0.41916666666666946,3.7280000000000033,32.83441418283806,55.92000000000005,3.0,3.375,5.6444625
384,15.0,0.4200000000000028,3.729000000000003,32.84304736513539,55.935000000000045,3.0,3.375,5.66
385,15.0,0.42083333333333617,3.7300000000000035,32.85164613095475,55.95000000000005,3.0,3.375,5.675541666666667
386,15.0,0.4216666666666695,3.7310000000000034,32.8602106174986,55.96500000000005,3.0,3.375,5.6910875
387,15.0,0.4225000000000029,3.7320000000000033,32.86874096142247,55.98000000000005,3.0,3.375,5.7066375
388,15.0,0.4233333333333362,3.7330000000000036,32.877237298837066,55.995000000000054,3.0,3.375,5.722191666666667
389,15.0,0.4241666666666696,3.7340000000000035,32.88569976531052,56.010000000000055,3.0,3.375,5.737750000000001
390,15.0,0.42500000000000293,3.7350000000000034,32.8941284958705,56.02500000000005,3.0,3.375,5.753312500000001
391,15.0,0.4258333333333363,3.7360000000000038,32.90252362500638,56.040000000000056,3.0,3.375,5.768879166666667
392,15.0,0.42666666666666964,3.7370000000000037,32.9108852866714,56.05500000000006,3.0,3.375,5.7844500000000005
393,15.0,0.427500000000003,3.7380000000000035,32.91921361428478,56.07000000000005,3.0,3.375,5.800025000000001
394,15.0,0.42833333333333634,3.739000000000004,32.927508740733856,56.08500000000006,3.0,3.375,5.815604166666668
395,15.0,0.4291666666666697,3.7400000000000038,32.93577079837622,56.10000000000006,3.0,3.375,5.831187500000001
396,15.0,0.43000000000000305,3.7410000000000037,32.9439999190418,56.11500000000005,3.0,3.375,5.846775000000001
397,15.0,0.4308333333333364,3.742000000000004,32.95219623403499,56.13000000000006,3.0,3.375,5.862366666666667
398,15.0,0.43166666666666975,3.743000000000004,32.960359874136735,56.14500000000006,3.0,3.375,5.877962500000001
399,15.0,0.4325000000000031,3.7440000000000038,32.9684909696066,56.16000000000005,3.0,3.375,5.893562500000001
400,15.0,0.43333333333333646,3.7450000000000037,32.976589650184884,56.175000000000054,3.0,3.375,5.909166666666668
401,15.0,0.4341666666666698,3.746000000000004,32.984656045094674,56.19000000000006,3.0,3.375,5.924775000000001
402,15.0,0.43500000000000316,3.747000000000004,32.99269028304389,56.205000000000055,3.0,3.375,5.940387500000001
403,15.0,0.4358333333333365,3.7480000000000038,33.000692492227365,56.220000000000056,3.0,3.375,5.956004166666667
404,15.0,0.43666666666666987,3.7490000000000037,33.00866280032887,56.235000000000056,3.0,3.375,5.971625
405,15.0,0.4375000000000032,3.750000000000004,33.016601334523166,56.25000000000006,3.0,3.375,5.98725
406,15.0,0.43833333333333657,3.751000000000004,33.02450822147802,56.26500000000006,3.0,3.375,6.002879166666667
407,15.0,0.4391666666666699,3.7520000000000038,33.03238358735626,56.28000000000006,3.0,3.375,6.018512500000001
408,15.0,0.4400000000000033,3.753000000000004,33.040227557817715,56.29500000000006,3.0,3.375,6.034150000000001
409,15.0,0.44083333333333663,3.754000000000004,33.04804025802131,56.31000000000006,3.0,3.375,6.049791666666668
410,15.0,0.44166666666667,3.755000000000004,33.055821812627,56.32500000000006,3.0,3.375,6.065437500000001
411,15.0,0.44250000000000334,3.7560000000000042,33.06357234579778,56.34000000000006,3.0,3.375,6.081087500000001
412,15.0,0.4433333333333367,3.757000000000004,33.07129198120167,56.35500000000006,3.0,3.375,6.096741666666667
413,15.0,0.44416666666667004,3.758000000000004,33.07898084201367,56.37000000000006,3.0,3.375,6.112400000000001
414,15.0,0.4450000000000034,3.7590000000000043,33.08663905091776,56.38500000000006,3.0,3.375,6.128062500000001
415,15.0,0.44583333333333675,3.7600000000000042,33.09426673010882,56.40000000000006,3.0,3.375,6.143729166666668
416,15.0,0.4466666666666701,3.761000000000004,33.1018640012946,56.41500000000006,3.0,3.375,6.159400000000001
417,15.0,0.44750000000000345,3.7620000000000045,33.109430985697664,56.430000000000064,3.0,3.375,6.1750750000000005
418,15.0,0.4483333333333368,3.7630000000000043,33.1169678040573,56.445000000000064,3.0,3.375,6.190754166666667
419,15.0,0.44916666666667016,3.7640000000000042,33.12447457663149,56.460000000000065,3.0,3.375,6.206437500000001
420,15.0,0.4500000000000035,3.765000000000004,33.131951423198785,56.475000000000065,3.0,3.375,6.222125000000001
421,15.0,0.45083333333333686,3.7660000000000045,33.13939846306024,56.490000000000066,3.0,3.375,6.237816666666668
422,15.0,0.4516666666666702,3.7670000000000043,33.14681581504131,56.50500000000007,3.0,3.375,6.253512500000001
423,15.0,0.45250000000000357,3.7680000000000042,33.15420359749375,56.52000000000007,3.0,3.375,6.269212500000001
424,15.0,0.4533333333333369,3.769000000000004,33.1615619282975,56.53500000000006,3.0,3.375,6.284916666666668
425,15.0,0.45416666666667027,3.7700000000000045,33.16889092486258,56.55000000000007,3.0,3.375,6.300625000000001
426,15.0,0.4550000000000036,3.7710000000000043,33.17619070413093,56.56500000000007,3.0,3.375,6.316337500000001
427,15.0,0.455833333333337,3.7720000000000042,33.18346138257832,56.58000000000006,3.0,3.375,6.332054166666668
